confirm_idx,entry_idx,exit_idx,horizon_end_idx,parent_sign,option_type,confirm_day,entry_day,exit_day,horizon_day,entry_ts,exit_ts,entry_spot,exit_spot,exit_class,holding_bars,structural_outcome,contract_code,expiry,strike,entry_ask,exit_bid,option_entry_ts,option_exit_ts,net_cny,premium_return,entry_premium_cny,exit_premium_cny,intrinsic_at_entry,time_to_expiry_days,spot_move,status
560000,560001,560081.0,561201,-1,P,2024-08-08,2024-08-08,2024-08-09,2024-08-15,2024-08-08 13:41:00+08:00,2024-08-09 09:31:00+08:00,4737.93,4776.28,parent_failure,80.0,failure,MO2408-P-4750,2024-08-16,4750.0,79.4,53.8,2024-08-08 13:41:01.800000+08:00,2024-08-09 09:31:01.800000+08:00,-2588.000000000001,-0.32241813602015124,7940.000000000001,5380.0,12.069999999999709,8.0,0.008094252131204849,completed_two_leg
560112,560113,560385.0,561313,-1,P,2024-08-09,2024-08-09,2024-08-12,2024-08-16,2024-08-09 10:03:00+08:00,2024-08-12 10:35:00+08:00,4750.54,4700.24,temporal_completion,272.0,recovery,MO2409-P-4750,2024-09-20,4750.0,178.0,203.4,2024-08-09 10:05:53.800000+08:00,2024-08-12 10:35:18.500000+08:00,2512.0000000000005,0.14269662921348325,17800.0,20340.0,0.0,42.0,-0.010588269965098762,completed_two_leg
560385,560386,560481.0,561586,1,C,2024-08-12,2024-08-12,2024-08-12,2024-08-19,2024-08-12 10:36:00+08:00,2024-08-12 13:41:00+08:00,4704.09,4677.6,parent_failure,95.0,failure,MO2409-C-4700,2024-09-20,4700.0,115.2,103.8,2024-08-12 10:36:08+08:00,2024-08-12 13:41:14+08:00,-1168.0000000000005,-0.09895833333333337,11520.0,10380.0,4.0900000000001455,39.0,-0.005631269809888817,completed_two_leg
560599,560600,560605.0,561800,1,C,2024-08-13,2024-08-13,2024-08-13,2024-08-20,2024-08-13 10:10:00+08:00,2024-08-13 10:15:00+08:00,4697.89,4677.73,parent_failure,5.0,failure,MO2409-C-4700,2024-09-20,4700.0,114.0,104.8,2024-08-13 10:10:02.200000+08:00,2024-08-13 10:15:03.700000+08:00,-948.0000000000002,-0.08070175438596494,11400.0,10480.0,0.0,38.0,-0.0042912882166250554,completed_two_leg
560886,560887,560891.0,562087,1,C,2024-08-14,2024-08-14,2024-08-14,2024-08-21,2024-08-14 10:57:00+08:00,2024-08-14 11:01:00+08:00,4684.5,4678.22,parent_failure,4.0,failure,MO2409-C-4700,2024-09-20,4700.0,103.6,98.8,2024-08-14 10:57:01.300000+08:00,2024-08-14 11:01:05.300000+08:00,-507.9999999999997,-0.04633204633204635,10360.0,9880.0,0.0,37.0,-0.0013405913117727764,completed_two_leg
561161,561162,561528.0,562362,-1,P,2024-08-15,2024-08-15,2024-08-19,2024-08-22,2024-08-15 13:02:00+08:00,2024-08-19 09:38:00+08:00,4705.23,4685.5,temporal_completion,366.0,recovery,MO2409-P-4700,2024-09-20,4700.0,146.8,133.0,2024-08-15 13:02:14+08:00,2024-08-19 09:38:01.300000+08:00,-1408.0000000000011,-0.09400544959128077,14680.000000000002,13300.0,0.0,36.0,-0.004193206283220952,completed_two_leg
562404,562405,562581.0,563605,-1,P,2024-08-22,2024-08-22,2024-08-23,2024-08-29,2024-08-22 13:45:00+08:00,2024-08-23 11:11:00+08:00,4511.66,4496.09,temporal_completion,176.0,recovery,MO2409-P-4500,2024-09-20,4500.0,111.4,120.4,2024-08-22 13:45:04.300000+08:00,2024-08-23 11:11:02.200000+08:00,872.0,0.08078994614003587,11140.0,12040.0,0.0,29.0,-0.003451057925464185,completed_two_leg
562625,562626,562732.0,563826,-1,P,2024-08-23,2024-08-23,2024-08-26,2024-08-30,2024-08-23 13:26:00+08:00,2024-08-26 09:42:00+08:00,4480.34,4511.19,temporal_completion,106.0,recovery,MO2409-P-4500,2024-09-20,4500.0,126.8,106.0,2024-08-23 13:26:07.200000+08:00,2024-08-26 09:42:02.800000+08:00,-2107.9999999999995,-0.16403785488958988,12680.0,10600.0,19.659999999999854,28.0,0.006885638143533601,completed_two_leg
563155,563156,,564356,-1,P,2024-08-27,2024-08-27,,,2024-08-27 14:16:00+08:00,,4449.46,,,,recovery,,,,,,,,,,,,,,,entry_invalid
563321,563322,563461.0,564522,-1,P,2024-08-28,2024-08-28,2024-08-29,2024-09-04,2024-08-28 13:02:00+08:00,2024-08-29 09:51:00+08:00,4471.59,4486.16,temporal_completion,139.0,failure,MO2409-P-4450,2024-09-20,4450.0,88.8,79.2,2024-08-28 13:02:00.400000+08:00,2024-08-29 09:51:02.900000+08:00,-987.9999999999994,-0.108108108108108,8880.0,7920.0,0.0,23.0,0.0032583488199946498,completed_two_leg
564175,564176,564231.0,565376,1,C,2024-09-03,2024-09-03,2024-09-03,2024-09-10,2024-09-03 09:46:00+08:00,2024-09-03 10:41:00+08:00,4561.06,4563.26,temporal_completion,55.0,censored,MO2409-C-4550,2024-09-20,4550.0,81.0,78.2,2024-09-03 09:46:01.400000+08:00,2024-09-03 10:41:01.400000+08:00,-307.9999999999997,-0.03456790123456788,8100.0,7820.0,11.0600000000004,17.0,0.0004823440165224735,completed_two_leg
565601,565602,565621.0,566802,-1,P,2024-09-11,2024-09-11,2024-09-11,2024-09-20,2024-09-11 09:32:00+08:00,2024-09-11 09:51:00+08:00,4455.36,4489.07,temporal_completion,19.0,recovery,MO2410-P-4450,2024-10-18,4450.0,147.4,126.6,2024-09-11 09:33:01.900000+08:00,2024-09-11 09:51:07.900000+08:00,-2108.000000000001,-0.14111261872455905,14740.0,12660.0,0.0,37.0,0.007566167492638165,completed_two_leg
566580,566581,566593.0,567781,-1,P,2024-09-19,2024-09-19,2024-09-19,2024-09-26,2024-09-19 09:51:00+08:00,2024-09-19 10:03:00+08:00,4393.2,4418.1,temporal_completion,12.0,failure,MO2410-P-4400,2024-10-18,4400.0,129.0,115.4,2024-09-19 09:51:10+08:00,2024-09-19 10:03:05+08:00,-1387.9999999999995,-0.10542635658914723,12900.0,11540.0,6.800000000000182,29.0,0.0056678503141218695,completed_two_leg
567357,567358,567584.0,568558,1,C,2024-09-24,2024-09-24,2024-09-25,2024-10-08,2024-09-24 10:48:00+08:00,2024-09-25 10:34:00+08:00,4506.54,4765.9,temporal_completion,226.0,recovery,MO2410-C-4500,2024-10-18,4500.0,93.6,279.0,2024-09-24 10:48:02.200000+08:00,2024-09-25 10:34:00.600000+08:00,18512.0,1.9807692307692308,9360.0,27900.0,6.539999999999964,24.0,0.05755191344135402,completed_two_leg
567703,567704,567737.0,568904,1,C,2024-09-25,2024-09-25,2024-09-25,2024-10-09,2024-09-25 14:04:00+08:00,2024-09-25 14:37:00+08:00,4715.28,4685.87,temporal_completion,33.0,recovery,MO2410-C-4700,2024-10-18,4700.0,105.6,89.6,2024-09-25 14:04:02.100000+08:00,2024-09-25 14:37:02.600000+08:00,-1628.0,-0.1515151515151515,10560.0,8960.0,15.279999999999745,23.0,-0.00623716937276253,completed_two_leg
568213,568214,568249.0,569414,1,C,2024-09-27,2024-09-27,2024-09-30,2024-10-11,2024-09-27 14:34:00+08:00,2024-09-30 09:39:00+08:00,5124.04,5459.71,temporal_completion,35.0,recovery,MO2410-C-5100,2024-10-18,5100.0,309.2,430.4,2024-09-27 14:34:02.400000+08:00,2024-09-30 09:39:02.500000+08:00,12091.999999999998,0.39197930142302706,30920.0,43040.0,24.039999999999964,21.0,0.06550885629308123,completed_two_leg
568265,568266,568336.0,569466,1,C,2024-09-30,2024-09-30,2024-09-30,2024-10-14,2024-09-30 09:56:00+08:00,2024-09-30 11:06:00+08:00,5381.44,5538.2,temporal_completion,70.0,recovery,MO2410-C-5400,2024-10-18,5400.0,302.6,358.4,2024-09-30 09:56:02+08:00,2024-09-30 11:06:02.500000+08:00,5551.999999999995,0.1844018506278915,30260.000000000004,35840.0,0.0,18.0,0.029129749658084014,completed_two_leg
568349,568350,568375.0,569550,1,C,2024-09-30,2024-09-30,2024-09-30,2024-10-14,2024-09-30 11:20:00+08:00,2024-09-30 13:15:00+08:00,5576.94,5625.46,temporal_completion,25.0,recovery,MO2410-C-5600,2024-10-18,5600.0,328.2,340.4,2024-09-30 11:20:02.500000+08:00,2024-09-30 13:15:01+08:00,1191.9999999999989,0.03717245581962225,32820.0,34040.0,0.0,18.0,0.008700111530696164,completed_two_leg
568393,568394,568441.0,569594,1,C,2024-09-30,2024-09-30,2024-09-30,2024-10-14,2024-09-30 13:34:00+08:00,2024-09-30 14:21:00+08:00,5658.97,5688.12,temporal_completion,47.0,recovery,MO2410-C-5700,2024-10-18,5700.0,337.0,365.0,2024-09-30 13:34:01+08:00,2024-09-30 14:21:02.500000+08:00,2772.0,0.08308605341246289,33700.0,36500.0,0.0,18.0,0.005151114071995311,completed_two_leg
568449,568450,568488.0,569650,1,C,2024-09-30,2024-09-30,2024-10-08,2024-10-14,2024-09-30 14:30:00+08:00,2024-10-08 09:38:00+08:00,5641.68,6303.87,temporal_completion,38.0,recovery,MO2410-C-5600,2024-10-18,5600.0,463.8,910.0,2024-09-30 14:30:00.500000+08:00,2024-10-08 09:38:05.100000+08:00,44592.0,0.9620526088831391,46380.0,91000.0,41.68000000000029,18.0,0.11737461181775632,completed_two_leg
568498,568499,568514.0,569699,1,C,2024-10-08,2024-10-08,2024-10-08,2024-10-15,2024-10-08 09:49:00+08:00,2024-10-08 10:04:00+08:00,6235.71,6228.89,temporal_completion,15.0,failure,MO2410-C-6200,2024-10-18,6200.0,670.0,533.0,2024-10-08 09:49:05.100000+08:00,2024-10-08 10:04:02.100000+08:00,-13728.0,-0.20447761194029845,67000.0,53300.0,35.710000000000036,10.0,-0.001093700637136652,completed_two_leg
569016,569017,569019.0,570217,-1,P,2024-10-10,2024-10-10,2024-10-10,2024-10-17,2024-10-10 10:27:00+08:00,2024-10-10 10:29:00+08:00,5645.76,5683.28,temporal_completion,2.0,failure,MO2410-P-5600,2024-10-18,5600.0,163.2,150.2,2024-10-10 10:27:05.300000+08:00,2024-10-10 10:29:02.800000+08:00,-1328.0,-0.07965686274509809,16319.999999999998,15019.999999999998,0.0,8.0,0.00664569517655722,completed_two_leg
569074,569075,569081.0,570275,-1,P,2024-10-10,2024-10-10,2024-10-10,2024-10-17,2024-10-10 11:25:00+08:00,2024-10-10 13:01:00+08:00,5820.91,5860.39,parent_failure,6.0,failure,MO2410-P-5800,2024-10-18,5800.0,186.2,172.8,2024-10-10 11:25:00.300000+08:00,2024-10-10 13:01:05.300000+08:00,-1367.9999999999977,-0.0719656283566057,18620.0,17280.0,0.0,8.0,0.006782444669304333,completed_two_leg
569087,569088,,570288,-1,P,2024-10-10,2024-10-10,,,2024-10-10 13:08:00+08:00,,5810.14,,,,recovery,,,,,,,,,,,,,,,entry_invalid
569125,569126,569136.0,570326,1,C,2024-10-10,2024-10-10,2024-10-10,2024-10-17,2024-10-10 13:46:00+08:00,2024-10-10 13:56:00+08:00,5796.7,5746.84,temporal_completion,10.0,failure,MO2410-C-5800,2024-10-18,5800.0,208.0,164.2,2024-10-10 13:46:02.800000+08:00,2024-10-10 13:56:01.300000+08:00,-4408.000000000001,-0.2105769230769231,20800.0,16420.0,0.0,8.0,-0.008601445650111228,completed_two_leg
569272,569273,569282.0,570473,-1,P,2024-10-11,2024-10-11,2024-10-11,2024-10-18,2024-10-11 10:43:00+08:00,2024-10-11 10:52:00+08:00,5453.76,5493.04,temporal_completion,9.0,recovery,MO2411-P-5500,2024-11-15,5500.0,321.2,285.0,2024-10-11 10:43:20.300000+08:00,2024-10-11 10:52:38.800000+08:00,-3647.999999999999,-0.11270236612702367,32120.0,28500.0,46.23999999999978,35.0,0.00720237047468153,completed_two_leg
569413,569414,,570614,-1,P,2024-10-11,2024-10-11,,,2024-10-11 14:34:00+08:00,,5369.56,,,,recovery,,,,,,,,,,,,,,,entry_invalid
569459,569460,569482.0,570660,-1,P,2024-10-14,2024-10-14,2024-10-14,2024-10-21,2024-10-14 09:50:00+08:00,2024-10-14 10:12:00+08:00,5430.77,5389.65,temporal_completion,22.0,recovery,MO2411-P-5400,2024-11-15,5400.0,270.2,276.6,2024-10-14 09:50:30.600000+08:00,2024-10-14 10:12:02.100000+08:00,612.0000000000034,0.023686158401184487,27020.0,27660.000000000004,0.0,32.0,-0.0075716703156275544,completed_two_leg
569497,569498,569504.0,570698,-1,P,2024-10-14,2024-10-14,2024-10-14,2024-10-21,2024-10-14 10:28:00+08:00,2024-10-14 10:34:00+08:00,5362.83,5404.22,temporal_completion,6.0,failure,MO2411-P-5400,2024-11-15,5400.0,286.2,268.0,2024-10-14 10:28:01.100000+08:00,2024-10-14 10:35:06.100000+08:00,-1847.9999999999989,-0.06359189378057295,28620.0,26800.0,37.17000000000007,32.0,0.007717939968262977,completed_two_leg
569685,569686,569740.0,570886,1,C,2024-10-15,2024-10-15,2024-10-15,2024-10-22,2024-10-15 09:36:00+08:00,2024-10-15 10:30:00+08:00,5560.29,5664.1,temporal_completion,54.0,recovery,MO2411-C-5600,2024-11-15,5600.0,223.0,256.6,2024-10-15 09:36:02.400000+08:00,2024-10-15 10:30:15.900000+08:00,3332.0000000000023,0.15067264573991035,22300.0,25660.000000000004,0.0,31.0,0.018669889520150917,completed_two_leg
569765,569766,569781.0,570966,1,C,2024-10-15,2024-10-15,2024-10-15,2024-10-22,2024-10-15 10:56:00+08:00,2024-10-15 11:11:00+08:00,5646.23,5622.71,temporal_completion,15.0,failure,MO2411-C-5600,2024-11-15,5600.0,238.8,236.0,2024-10-15 10:56:21.400000+08:00,2024-10-15 11:11:23.900000+08:00,-308.00000000000114,-0.011725293132328396,23880.0,23600.0,46.22999999999956,31.0,-0.004165611390254953,completed_two_leg
569940,569941,569950.0,571141,-1,P,2024-10-16,2024-10-16,2024-10-16,2024-10-23,2024-10-16 09:51:00+08:00,2024-10-16 10:00:00+08:00,5509.0,5539.16,temporal_completion,9.0,failure,MO2411-P-5500,2024-11-15,5500.0,224.2,200.0,2024-10-16 09:51:01.400000+08:00,2024-10-16 10:00:00.900000+08:00,-2447.999999999999,-0.1079393398751115,22420.0,20000.0,0.0,30.0,0.00547467779996369,completed_two_leg
570567,570568,570625.0,571768,1,C,2024-10-18,2024-10-18,2024-10-18,2024-10-25,2024-10-18 13:48:00+08:00,2024-10-18 14:45:00+08:00,5731.31,5825.81,temporal_completion,57.0,recovery,MO2411-C-5700,2024-11-15,5700.0,289.6,419.4,2024-10-18 13:48:05.900000+08:00,2024-10-18 14:45:01.900000+08:00,12951.999999999996,0.44820441988950255,28960.000000000004,41940.0,31.3100000000004,28.0,0.01648837700281436,completed_two_leg
570642,570643,570647.0,571843,1,C,2024-10-21,2024-10-21,2024-10-21,2024-10-28,2024-10-21 09:33:00+08:00,2024-10-21 09:37:00+08:00,5810.5,5792.43,temporal_completion,4.0,recovery,MO2411-C-5800,2024-11-15,5800.0,298.0,272.8,2024-10-21 09:33:01.800000+08:00,2024-10-21 09:37:02.800000+08:00,-2547.999999999999,-0.08456375838926167,29800.0,27280.0,10.5,25.0,-0.0031098872730401794,completed_two_leg
570749,570750,570773.0,571950,1,C,2024-10-21,2024-10-21,2024-10-21,2024-10-28,2024-10-21 11:20:00+08:00,2024-10-21 13:13:00+08:00,5897.42,5910.65,temporal_completion,23.0,recovery,MO2411-C-5900,2024-11-15,5900.0,279.8,281.2,2024-10-21 11:20:02.800000+08:00,2024-10-21 13:13:00.300000+08:00,111.99999999999773,0.005003573981415155,27980.0,28120.0,0.0,25.0,0.002243353873388587,completed_two_leg
570854,570855,570892.0,572055,1,C,2024-10-21,2024-10-21,2024-10-22,2024-10-28,2024-10-21 14:35:00+08:00,2024-10-22 09:42:00+08:00,5869.71,5825.84,temporal_completion,37.0,recovery,MO2411-C-5900,2024-11-15,5900.0,246.0,206.6,2024-10-21 14:35:00.800000+08:00,2024-10-22 09:42:05.500000+08:00,-3968.0000000000005,-0.16016260162601625,24600.0,20660.0,0.0,25.0,-0.0074739637903746825,completed_two_leg
571326,571327,571349.0,572527,1,C,2024-10-23,2024-10-23,2024-10-23,2024-10-30,2024-10-23 14:27:00+08:00,2024-10-23 14:49:00+08:00,5921.21,5880.77,temporal_completion,22.0,recovery,MO2411-C-5900,2024-11-15,5900.0,239.4,209.2,2024-10-23 14:27:02.500000+08:00,2024-10-23 14:49:04.500000+08:00,-3048.000000000002,-0.12614870509607357,23940.0,20920.0,21.210000000000036,23.0,-0.006829685148812437,completed_two_leg
571841,571842,572094.0,573042,1,C,2024-10-28,2024-10-28,2024-10-29,2024-11-04,2024-10-28 09:32:00+08:00,2024-10-29 09:44:00+08:00,5987.52,6066.36,temporal_completion,252.0,recovery,MO2411-C-6000,2024-11-15,6000.0,198.8,227.0,2024-10-28 09:32:02.100000+08:00,2024-10-29 09:44:02.900000+08:00,2791.999999999999,0.1418511066398389,19880.0,22700.0,0.0,18.0,0.013167388167387939,completed_two_leg
572132,572133,572190.0,573333,1,C,2024-10-29,2024-10-29,2024-10-29,2024-11-05,2024-10-29 10:23:00+08:00,2024-10-29 11:20:00+08:00,6084.11,6063.35,temporal_completion,57.0,recovery,MO2411-C-6100,2024-11-15,6100.0,183.2,169.8,2024-10-29 10:23:02.400000+08:00,2024-10-29 11:20:00.400000+08:00,-1367.9999999999977,-0.07314410480349332,18320.0,16980.0,0.0,17.0,-0.0034121671041449364,completed_two_leg
572332,572333,572433.0,573533,1,C,2024-10-30,2024-10-30,2024-10-30,2024-11-06,2024-10-30 09:43:00+08:00,2024-10-30 11:23:00+08:00,6006.65,5996.74,temporal_completion,100.0,recovery,MO2411-C-6000,2024-11-15,6000.0,179.8,170.4,2024-10-30 09:43:02.100000+08:00,2024-10-30 11:23:04.600000+08:00,-968.0000000000006,-0.05228031145717471,17980.0,17040.0,6.649999999999636,16.0,-0.001649838096110079,completed_two_leg
572741,572742,572783.0,573942,1,C,2024-10-31,2024-10-31,2024-10-31,2024-11-07,2024-10-31 14:02:00+08:00,2024-10-31 14:43:00+08:00,6130.86,6111.0,temporal_completion,41.0,recovery,MO2411-C-6100,2024-11-15,6100.0,199.0,184.6,2024-10-31 14:02:01.500000+08:00,2024-10-31 14:43:02+08:00,-1468.0000000000005,-0.07236180904522616,19900.0,18460.0,30.859999999999673,15.0,-0.003239349781270384,completed_two_leg
572850,572851,572895.0,574051,1,C,2024-11-01,2024-11-01,2024-11-01,2024-11-08,2024-11-01 10:21:00+08:00,2024-11-01 11:05:00+08:00,5982.73,5994.59,temporal_completion,44.0,failure,MO2411-C-6000,2024-11-15,6000.0,178.8,181.0,2024-11-01 10:21:01.400000+08:00,2024-11-01 11:05:05.900000+08:00,191.99999999999886,0.01230425055928408,17880.0,18100.0,0.0,14.0,0.001982372595788373,completed_two_leg
573257,573258,573463.0,574458,1,C,2024-11-04,2024-11-04,2024-11-05,2024-11-11,2024-11-04 14:38:00+08:00,2024-11-05 14:03:00+08:00,6027.06,6223.96,temporal_completion,205.0,recovery,MO2411-C-6000,2024-11-15,6000.0,200.6,319.8,2024-11-04 14:38:01.600000+08:00,2024-11-05 14:03:02.200000+08:00,11892.000000000002,0.5942173479561317,20060.0,31980.0,27.0600000000004,11.0,0.03266932799739841,completed_two_leg
573493,573494,573531.0,574694,1,C,2024-11-05,2024-11-05,2024-11-06,2024-11-12,2024-11-05 14:34:00+08:00,2024-11-06 09:41:00+08:00,6267.5,6275.02,temporal_completion,37.0,recovery,MO2411-C-6300,2024-11-15,6300.0,177.6,159.2,2024-11-05 14:34:02.200000+08:00,2024-11-06 09:41:02.800000+08:00,-1868.0000000000005,-0.10360360360360366,17760.0,15919.999999999998,0.0,10.0,0.0011998404467492563,completed_two_leg
573535,573536,573574.0,574736,1,C,2024-11-06,2024-11-06,2024-11-06,2024-11-13,2024-11-06 09:46:00+08:00,2024-11-06 10:24:00+08:00,6304.67,6314.82,temporal_completion,38.0,recovery,MO2411-C-6300,2024-11-15,6300.0,177.8,180.0,2024-11-06 09:46:01.300000+08:00,2024-11-06 10:24:02.800000+08:00,191.99999999999886,0.01237345331833506,17780.0,18000.0,4.670000000000073,9.0,0.00160991772765251,completed_two_leg
573633,573634,573732.0,574834,1,C,2024-11-06,2024-11-06,2024-11-06,2024-11-13,2024-11-06 11:24:00+08:00,2024-11-06 14:32:00+08:00,6297.6,6311.48,temporal_completion,98.0,recovery,MO2411-C-6300,2024-11-15,6300.0,157.0,151.2,2024-11-06 11:24:02.800000+08:00,2024-11-06 14:32:00.300000+08:00,-608.0000000000011,-0.03694267515923577,15700.0,15119.999999999998,0.0,9.0,0.0022040142276420482,completed_two_leg
574141,574142,574204.0,575342,1,C,2024-11-08,2024-11-08,2024-11-08,2024-11-15,2024-11-08 13:22:00+08:00,2024-11-08 14:24:00+08:00,6446.34,6427.09,temporal_completion,62.0,recovery,MO2412-C-6400,2024-12-20,6400.0,306.6,290.4,2024-11-08 13:22:03.500000+08:00,2024-11-08 14:24:27.500000+08:00,-1648.0000000000045,-0.052837573385518755,30660.000000000004,29039.999999999996,46.340000000000146,42.0,-0.002986190613588513,completed_two_leg
574323,574324,574423.0,575524,1,C,2024-11-11,2024-11-11,2024-11-11,2024-11-18,2024-11-11 10:54:00+08:00,2024-11-11 14:03:00+08:00,6488.55,6521.24,temporal_completion,99.0,recovery,MO2412-C-6500,2024-12-20,6500.0,242.8,246.6,2024-11-11 10:54:05.100000+08:00,2024-11-11 14:03:01.100000+08:00,351.9999999999983,0.01565074135090594,24280.0,24660.0,0.0,39.0,0.005038105585993824,completed_two_leg
574451,574452,574543.0,575652,1,C,2024-11-11,2024-11-11,2024-11-12,2024-11-18,2024-11-11 14:32:00+08:00,2024-11-12 10:33:00+08:00,6562.13,6567.93,temporal_completion,91.0,recovery,MO2412-C-6600,2024-12-20,6600.0,225.0,199.8,2024-11-11 14:32:02.600000+08:00,2024-11-12 10:33:02.700000+08:00,-2547.999999999999,-0.11199999999999999,22500.0,19980.0,0.0,39.0,0.000883859356641814,completed_two_leg
574605,574606,574627.0,575806,1,C,2024-11-12,2024-11-12,2024-11-12,2024-11-19,2024-11-12 13:06:00+08:00,2024-11-12 13:27:00+08:00,6589.81,6546.79,temporal_completion,21.0,failure,MO2412-C-6600,2024-12-20,6600.0,201.6,177.4,2024-11-12 13:06:03.200000+08:00,2024-11-12 13:27:01.700000+08:00,-2447.999999999999,-0.12003968253968245,20160.0,17740.0,0.0,38.0,-0.0065282610576026245,completed_two_leg
574895,574896,574968.0,576096,1,C,2024-11-13,2024-11-13,2024-11-14,2024-11-20,2024-11-13 13:56:00+08:00,2024-11-14 09:38:00+08:00,6422.13,6423.66,temporal_completion,72.0,recovery,MO2412-C-6400,2024-12-20,6400.0,207.0,191.2,2024-11-13 13:56:10.200000+08:00,2024-11-14 09:38:00.800000+08:00,-1608.0000000000011,-0.07632850241545897,20700.0,19120.0,22.13000000000011,37.0,0.00023823871519268458,completed_two_leg
574968,574969,574983.0,576169,-1,P,2024-11-14,2024-11-14,2024-11-14,2024-11-21,2024-11-14 09:39:00+08:00,2024-11-14 09:53:00+08:00,6423.03,6463.17,temporal_completion,14.0,recovery,MO2412-P-6400,2024-12-20,6400.0,252.4,231.8,2024-11-14 09:39:05.300000+08:00,2024-11-14 09:53:02.800000+08:00,-2087.9999999999995,-0.08161648177496039,25240.0,23180.0,0.0,36.0,0.006249386971569626,completed_two_leg
575262,575263,575325.0,576463,-1,P,2024-11-15,2024-11-15,2024-11-15,2024-11-22,2024-11-15 10:33:00+08:00,2024-11-15 13:05:00+08:00,6280.89,6268.16,temporal_completion,62.0,recovery,MO2412-P-6300,2024-12-20,6300.0,260.0,264.8,2024-11-15 10:33:05.800000+08:00,2024-11-15 13:05:01.300000+08:00,452.00000000000114,0.01846153846153853,26000.0,26480.0,19.109999999999673,35.0,-0.0020267828285482903,completed_two_leg
575365,575366,575462.0,576566,-1,P,2024-11-15,2024-11-15,2024-11-18,2024-11-22,2024-11-15 13:46:00+08:00,2024-11-18 09:52:00+08:00,6238.4,6052.11,temporal_completion,96.0,recovery,MO2412-P-6200,2024-12-20,6200.0,223.4,317.6,2024-11-15 13:46:00.800000+08:00,2024-11-18 09:52:04+08:00,9392.000000000002,0.42166517457475394,22340.0,31760.000000000004,0.0,35.0,-0.029861823544498622,completed_two_leg
575472,575473,575477.0,576673,-1,P,2024-11-18,2024-11-18,2024-11-18,2024-11-25,2024-11-18 10:03:00+08:00,2024-11-18 10:07:00+08:00,6008.7,6065.57,temporal_completion,4.0,recovery,MO2412-P-6000,2024-12-20,6000.0,232.8,205.2,2024-11-18 10:03:00.500000+08:00,2024-11-18 10:07:02.500000+08:00,-2788.0000000000023,-0.11855670103092797,23280.0,20520.0,0.0,32.0,0.009464609649341815,completed_two_leg
575657,575658,575681.0,576858,-1,P,2024-11-18,2024-11-18,2024-11-19,2024-11-25,2024-11-18 14:38:00+08:00,2024-11-19 09:31:00+08:00,5960.95,5995.94,temporal_completion,23.0,recovery,MO2412-P-6000,2024-12-20,6000.0,274.8,245.2,2024-11-18 14:38:05.500000+08:00,2024-11-19 09:31:01.600000+08:00,-2988.0000000000023,-0.10771470160116459,27480.0,24520.0,39.05000000000018,32.0,0.00586986973552861,completed_two_leg
575721,575722,575767.0,576922,-1,P,2024-11-19,2024-11-19,2024-11-19,2024-11-26,2024-11-19 10:12:00+08:00,2024-11-19 10:57:00+08:00,6020.73,6017.93,temporal_completion,45.0,failure,MO2412-P-6000,2024-12-20,6000.0,235.8,235.8,2024-11-19 10:12:00.600000+08:00,2024-11-19 10:57:02.100000+08:00,-28.0,0.0,23580.0,23580.0,0.0,31.0,-0.00046505988476464033,completed_two_leg
576131,576132,576209.0,577332,1,C,2024-11-20,2024-11-20,2024-11-21,2024-11-27,2024-11-20 14:32:00+08:00,2024-11-21 10:19:00+08:00,6241.81,6232.52,temporal_completion,77.0,recovery,MO2412-C-6200,2024-12-20,6200.0,212.0,198.8,2024-11-20 14:32:02.200000+08:00,2024-11-21 10:19:02.500000+08:00,-1347.9999999999989,-0.06226415094339621,21200.0,19880.0,41.8100000000004,30.0,-0.0014883503342780768,completed_two_leg
576222,576223,,577423,1,C,2024-11-21,2024-11-21,,,2024-11-21 10:33:00+08:00,,6280.17,,,,recovery,,,,,,,,,,,,,,,entry_invalid
576370,576371,576462.0,577571,1,C,2024-11-21,2024-11-21,2024-11-22,2024-11-28,2024-11-21 14:31:00+08:00,2024-11-22 10:32:00+08:00,6251.83,6233.45,temporal_completion,91.0,failure,MO2412-C-6300,2024-12-20,6300.0,149.2,137.0,2024-11-21 14:31:01.500000+08:00,2024-11-22 10:32:02+08:00,-1247.9999999999989,-0.08176943699731898,14919.999999999998,13700.0,0.0,29.0,-0.002939939185806373,completed_two_leg
576907,576908,576914.0,578108,-1,P,2024-11-26,2024-11-26,2024-11-26,2024-12-03,2024-11-26 09:58:00+08:00,2024-11-26 10:04:00+08:00,6041.62,6069.98,parent_failure,6.0,failure,MO2412-P-6000,2024-12-20,6000.0,219.0,201.4,2024-11-26 09:58:02.800000+08:00,2024-11-26 10:04:00.300000+08:00,-1787.9999999999995,-0.0803652968036529,21900.0,20140.0,0.0,24.0,0.004694105223433498,completed_two_leg
577076,577077,577097.0,578277,1,C,2024-11-26,2024-11-26,2024-11-26,2024-12-03,2024-11-26 14:17:00+08:00,2024-11-26 14:37:00+08:00,6028.76,5986.61,temporal_completion,20.0,failure,MO2412-C-6000,2024-12-20,6000.0,177.0,158.4,2024-11-26 14:17:02.800000+08:00,2024-11-26 14:37:05.800000+08:00,-1887.9999999999995,-0.10508474576271187,17700.0,15840.0,28.76000000000022,24.0,-0.006991487470060287,completed_two_leg
